id,user,uid,version,changeset,timestamp 
273399312,mahau,160164,1,21619094,2014-04-11T03:37:22Z
273399314,mahau,160164,1,21619094,2014-04-11T03:37:22Z
273399316,Basstoelpel,72235,2,37049139,2016-02-06T20:59:54Z
273402709,angys,3191182,4,44249062,2016-12-08T03:47:34Z
273402711,Basstoelpel,72235,3,37310431,2016-02-19T15:06:48Z
273402713,Basstoelpel,72235,3,37310431,2016-02-19T15:06:49Z
273402715,mahau,160164,1,21619656,2014-04-11T04:50:37Z
273402717,Basstoelpel,72235,3,37310431,2016-02-19T15:06:49Z
273402719,mahau,160164,2,21619725,2014-04-11T05:00:02Z
273403054,mahau,160164,1,21619725,2014-04-11T04:59:57Z
273403057,kucai,536853,2,22748942,2014-06-05T06:25:24Z
273403059,mahau,160164,1,21619725,2014-04-11T04:59:58Z
273454436,Basstoelpel,72235,5,37251415,2016-02-16T18:08:26Z
273454439,Basstoelpel,72235,2,37251610,2016-02-16T18:18:15Z
273454442,Basstoelpel,72235,3,37257405,2016-02-16T23:24:40Z
273454444,Basstoelpel,72235,3,37257405,2016-02-16T23:24:40Z
273454448,mahau,160164,1,21624492,2014-04-11T10:47:18Z
273454452,Basstoelpel,72235,2,36906649,2016-01-30T21:53:31Z
273454457,Basstoelpel,72235,3,37162697,2016-02-12T08:28:02Z
273454460,mahau,160164,1,21624492,2014-04-11T10:47:19Z
273454462,mahau,160164,1,21624492,2014-04-11T10:47:19Z
273454468,mahau,160164,1,21624492,2014-04-11T10:47:21Z
274053990,kucai,536853,2,27415164,2014-12-12T06:48:22Z
274056658,AkuAnakTimur,1407839,3,38451372,2016-04-10T13:30:04Z
274277966,kucai,536853,1,21685900,2014-04-14T13:36:09Z
274277970,kucai,536853,1,21685900,2014-04-14T13:36:10Z
274277973,kucai,536853,1,21685900,2014-04-14T13:36:10Z
274277977,RunRunShow,3553413,4,37959474,2016-03-20T17:01:59Z
274277981,Kai Adam,5259280,3,49423544,2017-06-10T15:52:00Z
274277987,kucai,536853,1,21685900,2014-04-14T13:36:10Z
274282159,kucai,536853,1,21686500,2014-04-14T14:07:59Z
274282161,kucai,536853,1,21686500,2014-04-14T14:07:59Z
274282163,kucai,536853,1,21686500,2014-04-14T14:07:59Z
274282165,kucai,536853,1,21686500,2014-04-14T14:07:59Z
274282167,kucai,536853,1,21686500,2014-04-14T14:07:59Z
274282169,kucai,536853,1,21686500,2014-04-14T14:08:00Z
274282171,kucai,536853,1,21686500,2014-04-14T14:08:00Z
274479085,miezarnd,1818057,1,21703198,2014-04-15T06:47:45Z
274506042,miezarnd,1818057,1,21706237,2014-04-15T10:05:07Z
274506044,kucai,536853,2,25725559,2014-09-28T13:38:06Z
274725538,kucai,536853,1,21723060,2014-04-16T06:07:42Z
274725540,kucai,536853,1,21723060,2014-04-16T06:07:43Z
274725542,kucai,536853,1,21723060,2014-04-16T06:07:43Z
274725544,kucai,536853,1,21723060,2014-04-16T06:07:43Z
274725546,kucai,536853,1,21723060,2014-04-16T06:07:43Z
274725548,kucai,536853,1,21723060,2014-04-16T06:07:43Z
274725550,kucai,536853,1,21723060,2014-04-16T06:07:43Z
274725552,netpheus,2147788,2,35026624,2015-11-02T06:30:53Z
274725554,kucai,536853,1,21723060,2014-04-16T06:07:43Z
274725556,kucai,536853,1,21723060,2014-04-16T06:07:44Z
274725558,kucai,536853,1,21723060,2014-04-16T06:07:44Z
274725560,kucai,536853,2,22842509,2014-06-10T05:20:33Z
274725562,kucai,536853,1,21723060,2014-04-16T06:07:44Z
274725564,netpheus,2147788,2,35026624,2015-11-02T06:30:54Z
274725566,rene78,257555,3,35421849,2015-11-18T22:15:55Z
274725568,kucai,536853,2,25344158,2014-09-10T09:05:19Z
274725570,kucai,536853,1,21723060,2014-04-16T06:07:44Z
274725572,kucai,536853,1,21723060,2014-04-16T06:07:44Z
274725574,ajixz,3881567,2,49037525,2017-05-28T05:36:47Z
274725576,kucai,536853,3,47540132,2017-04-07T13:43:20Z
274725578,kucai,536853,2,25344158,2014-09-10T09:05:19Z
274725580,kucai,536853,1,21723060,2014-04-16T06:07:46Z
275861186,danielkok,1793309,1,21827604,2014-04-21T02:38:23Z
275861188,danielkok,1793309,1,21827604,2014-04-21T02:38:23Z
275861190,danielkok,1793309,1,21827604,2014-04-21T02:38:23Z
275861192,danielkok,1793309,1,21827604,2014-04-21T02:38:24Z
275861194,ediyes,1240849,2,24272823,2014-07-21T12:58:55Z
275861196,danielkok,1793309,1,21827604,2014-04-21T02:38:24Z
275861198,danielkok,1793309,1,21827604,2014-04-21T02:38:24Z
275861200,danielkok,1793309,1,21827604,2014-04-21T02:38:24Z
275861224,kisaa,68982,2,31360567,2015-05-22T04:48:14Z
275861426,danielkok,1793309,1,21827669,2014-04-21T02:45:17Z
275861428,karitotp,2748195,3,42392418,2016-09-23T21:40:29Z
275861431,danielkok,1793309,2,21853805,2014-04-22T03:05:21Z
275861599,RunRunShow,3553413,4,37624317,2016-03-05T10:15:14Z
275861601,danielkok,1793309,1,21827731,2014-04-21T02:51:47Z
275861644,danielkok,1793309,1,21827771,2014-04-21T02:55:22Z
275861657,danielkok,1793309,1,21827777,2014-04-21T02:56:05Z
275861683,danielkok,1793309,1,21827797,2014-04-21T02:57:54Z
275862760,RunRunShow,3553413,2,36774830,2016-01-24T12:16:01Z
275862762,danielkok,1793309,1,21828015,2014-04-21T03:22:56Z
275862764,junyi6115,5666588,2,47756080,2017-04-13T20:23:26Z
275862766,danielkok,1793309,1,21828015,2014-04-21T03:22:56Z
275862768,ediyes,1240849,2,27208270,2014-12-03T20:34:01Z
275862770,danielkok,1793309,1,21828015,2014-04-21T03:22:56Z
275862772,danielkok,1793309,1,21828015,2014-04-21T03:22:57Z
275862774,danielkok,1793309,1,21828015,2014-04-21T03:22:57Z
275862776,danielkok,1793309,1,21828015,2014-04-21T03:22:57Z
275862778,danielkok,1793309,1,21828015,2014-04-21T03:22:57Z
275862780,danielkok,1793309,1,21828015,2014-04-21T03:22:57Z
275862782,danielkok,1793309,1,21828015,2014-04-21T03:22:57Z
275862784,danielkok,1793309,1,21828015,2014-04-21T03:22:57Z
275862787,danielkok,1793309,1,21828015,2014-04-21T03:22:57Z
275862789,danielkok,1793309,1,21828015,2014-04-21T03:22:57Z
275862791,danielkok,1793309,1,21828015,2014-04-21T03:22:58Z
275862793,danielkok,1793309,2,21828097,2014-04-21T03:30:21Z
275862795,danielkok,1793309,1,21828015,2014-04-21T03:22:58Z
275862797,danielkok,1793309,3,21828160,2014-04-21T03:39:12Z
275862799,danielkok,1793309,1,21828015,2014-04-21T03:22:58Z
275863211,danielkok,1793309,1,21828090,2014-04-21T03:29:40Z
275863213,ycm,2251383,2,24670005,2014-08-11T05:48:10Z
275863216,danielkok,1793309,1,21828090,2014-04-21T03:29:40Z
275863218,danielkok,1793309,1,21828090,2014-04-21T03:29:41Z
275863220,karitotp,2748195,2,38596573,2016-04-15T17:21:03Z
275863222,danielkok,1793309,1,21828090,2014-04-21T03:29:41Z
275863224,ediyes,1240849,2,27208270,2014-12-03T20:34:01Z
275863226,danielkok,1793309,1,21828090,2014-04-21T03:29:41Z
275863228,danielkok,1793309,1,21828090,2014-04-21T03:29:41Z
275863230,danielkok,1793309,1,21828090,2014-04-21T03:29:41Z
275863232,danielkok,1793309,1,21828090,2014-04-21T03:29:41Z
275863234,danielkok,1793309,1,21828090,2014-04-21T03:29:41Z
275864102,danielkok,1793309,1,21828272,2014-04-21T03:49:08Z
275864104,danielkok,1793309,2,21828278,2014-04-21T03:49:37Z
275864106,danielkok,1793309,1,21828272,2014-04-21T03:49:08Z
275864108,danielkok,1793309,2,21828278,2014-04-21T03:49:37Z
275864110,danielkok,1793309,1,21828272,2014-04-21T03:49:08Z
275864112,ediyes,1240849,2,27208270,2014-12-03T20:34:01Z
275864114,Luis36995,1829683,3,28029859,2015-01-09T22:27:29Z
275922237,RunRunShow,3553413,2,36810338,2016-01-26T06:53:31Z
275922240,RunRunShow,3553413,3,36811609,2016-01-26T08:40:15Z
275922243,kucai,536853,1,21833684,2014-04-21T09:57:42Z
275922246,kucai,536853,1,21833684,2014-04-21T09:57:42Z
275922250,kucai,536853,1,21833684,2014-04-21T09:57:42Z
275922253,RunRunShow,3553413,2,36810338,2016-01-26T06:53:30Z
275922256,RunRunShow,3553413,2,37559567,2016-03-02T05:37:06Z
275922261,RunRunShow,3553413,2,36810338,2016-01-26T06:53:30Z
275922264,RunRunShow,3553413,2,36810731,2016-01-26T07:30:20Z
275922267,kucai,536853,1,21833684,2014-04-21T09:57:43Z
275922271,sindemon,2104419,2,23134423,2014-06-25T02:42:55Z
275922273,RunRunShow,3553413,2,36810338,2016-01-26T06:53:30Z
275922275,RunRunShow,3553413,2,36810338,2016-01-26T06:53:31Z
275922280,kucai,536853,1,21833684,2014-04-21T09:57:44Z
276156456,danielkok,1793309,2,21853805,2014-04-22T03:05:19Z
276156458,danielkok,1793309,2,21853805,2014-04-22T03:05:20Z
276156460,danielkok,1793309,2,21853805,2014-04-22T03:05:20Z
276156462,ediyes,1240849,3,27208270,2014-12-03T20:33:59Z
276156464,danielkok,1793309,2,21853805,2014-04-22T03:05:20Z
276156466,ediyes,1240849,3,27208209,2014-12-03T20:30:29Z
276156468,danielkok,1793309,2,21853805,2014-04-22T03:05:20Z
276156470,danielkok,1793309,2,21853805,2014-04-22T03:05:20Z
276156472,danielkok,1793309,2,21853805,2014-04-22T03:05:19Z
276156474,danielkok,1793309,2,21853805,2014-04-22T03:05:20Z
276156476,ediyes,1240849,3,27208270,2014-12-03T20:33:59Z
276156478,danielkok,1793309,1,21853636,2014-04-22T02:45:44Z
276156480,danielkok,1793309,1,21853636,2014-04-22T02:45:44Z
276156482,ediyes,1240849,2,27208270,2014-12-03T20:34:02Z
276156484,danielkok,1793309,2,21853805,2014-04-22T03:05:21Z
276156486,RunRunShow,3553413,3,38036355,2016-03-24T08:53:47Z
276156488,danielkok,1793309,2,21853805,2014-04-22T03:05:18Z
276156490,danielkok,1793309,1,21853636,2014-04-22T02:45:44Z
276156492,danielkok,1793309,1,21853636,2014-04-22T02:45:45Z
276156494,danielkok,1793309,1,21853636,2014-04-22T02:45:45Z
276156496,danielkok,1793309,1,21853636,2014-04-22T02:45:45Z
276156499,danielkok,1793309,1,21853636,2014-04-22T02:45:45Z
276156501,danielkok,1793309,1,21853636,2014-04-22T02:45:45Z
276156503,ediyes,1240849,2,27208270,2014-12-03T20:34:01Z
276156505,danielkok,1793309,1,21853636,2014-04-22T02:45:45Z
276156507,danielkok,1793309,1,21853636,2014-04-22T02:45:45Z
276156509,danielkok,1793309,1,21853636,2014-04-22T02:45:45Z
276156511,danielkok,1793309,1,21853636,2014-04-22T02:45:46Z
276156513,ediyes,1240849,2,27208270,2014-12-03T20:34:01Z
276156515,danielkok,1793309,1,21853636,2014-04-22T02:45:46Z
276156517,ediyes,1240849,2,27208270,2014-12-03T20:34:01Z
276156519,danielkok,1793309,1,21853636,2014-04-22T02:45:46Z
276156521,danielkok,1793309,1,21853636,2014-04-22T02:45:46Z
276156523,danielkok,1793309,2,21853805,2014-04-22T03:05:19Z
276156525,ediyes,1240849,3,27208270,2014-12-03T20:34:00Z
276156527,danielkok,1793309,1,21853636,2014-04-22T02:45:46Z
276156529,danielkok,1793309,2,21853805,2014-04-22T03:05:19Z
276156531,ediyes,1240849,3,27208270,2014-12-03T20:34:00Z
276156533,ediyes,1240849,2,27208270,2014-12-03T20:34:01Z
276156535,danielkok,1793309,2,21853805,2014-04-22T03:05:18Z
276156537,danielkok,1793309,2,21853805,2014-04-22T03:05:18Z
276156539,danielkok,1793309,2,21853805,2014-04-22T03:05:18Z
276156541,danielkok,1793309,2,21853805,2014-04-22T03:05:18Z
276156543,danielkok,1793309,2,21853805,2014-04-22T03:05:18Z
276156545,ediyes,1240849,2,27208270,2014-12-03T20:34:01Z
276156547,danielkok,1793309,1,21853636,2014-04-22T02:45:47Z
276156549,danielkok,1793309,1,21853636,2014-04-22T02:45:47Z
276156551,danielkok,1793309,1,21853636,2014-04-22T02:45:47Z
276156553,danielkok,1793309,2,21853648,2014-04-22T02:46:27Z
276156607,danielkok,1793309,1,21853670,2014-04-22T02:48:40Z
276156961,ediyes,1240849,3,27208270,2014-12-03T20:33:59Z
276156963,ediyes,1240849,2,27208270,2014-12-03T20:33:59Z
276156965,danielkok,1793309,1,21853805,2014-04-22T03:05:17Z
276156967,danielkok,1793309,1,21853805,2014-04-22T03:05:18Z
276157032,RunRunShow,3553413,2,37199695,2016-02-14T09:03:04Z
276157161,danielkok,1793309,1,21853848,2014-04-22T03:09:57Z
276157203,danielkok,1793309,1,21853863,2014-04-22T03:11:56Z
276157503,karitotp,2748195,2,43175268,2016-10-25T20:51:43Z
276157505,danielkok,1793309,1,21853917,2014-04-22T03:18:49Z
276159154,Luis36995,1829683,4,42387366,2016-09-23T20:18:53Z
276159156,danielkok,1793309,2,33294518,2015-08-12T15:38:01Z
276159158,yurasi,3526564,2,43138825,2016-10-24T20:28:29Z
276159160,yurasi,3526564,2,43138118,2016-10-24T20:15:06Z
276159163,danielkok,1793309,1,21854099,2014-04-22T03:48:20Z
276159165,danielkok,1793309,1,21854099,2014-04-22T03:48:20Z
276159167,danielkok,1793309,1,21854099,2014-04-22T03:48:20Z
276159169,danielkok,1793309,1,21854099,2014-04-22T03:48:20Z
276159171,RunRunShow,3553413,2,37190966,2016-02-13T17:23:09Z
276159173,danielkok,1793309,1,21854099,2014-04-22T03:48:20Z
276159175,danielkok,1793309,1,21854099,2014-04-22T03:48:20Z
276159177,danielkok,1793309,2,33381869,2015-08-17T05:04:17Z
276159179,danielkok,1793309,1,21854099,2014-04-22T03:48:21Z
276159181,danielkok,1793309,1,21854099,2014-04-22T03:48:21Z
276159183,danielkok,1793309,1,21854099,2014-04-22T03:48:21Z
276159185,danielkok,1793309,1,21854099,2014-04-22T03:48:21Z
276159187,danielkok,1793309,1,21854099,2014-04-22T03:48:21Z
276159189,RunRunShow,3553413,2,48398288,2017-05-04T15:31:42Z
276159191,danielkok,1793309,1,21854099,2014-04-22T03:48:21Z
276159193,RunRunShow,3553413,2,48398288,2017-05-04T15:31:42Z
276159196,danielkok,1793309,1,21854099,2014-04-22T03:48:22Z
276159198,danielkok,1793309,1,21854099,2014-04-22T03:48:22Z
276159786,RunRunShow,3553413,2,48399787,2017-05-04T16:39:24Z
276159788,danielkok,1793309,1,21854156,2014-04-22T04:01:06Z
276159790,danielkok,1793309,1,21854156,2014-04-22T04:01:06Z
276159792,dannykath,2226712,2,27325131,2014-12-08T02:28:20Z
276159794,dannykath,2226712,2,27325131,2014-12-08T02:28:20Z
276159796,danielkok,1793309,1,21854156,2014-04-22T04:01:06Z
276159798,RunRunShow,3553413,3,48396675,2017-05-04T14:25:22Z
276159800,danielkok,1793309,1,21854156,2014-04-22T04:01:07Z
276159802,danielkok,1793309,1,21854156,2014-04-22T04:01:07Z
276159804,danielkok,1793309,1,21854156,2014-04-22T04:01:07Z
276159806,danielkok,1793309,1,21854156,2014-04-22T04:01:07Z
276159808,danielkok,1793309,1,21854156,2014-04-22T04:01:07Z
276159810,danielkok,1793309,1,21854156,2014-04-22T04:01:07Z
276159812,RunRunShow,3553413,2,37620614,2016-03-05T03:35:40Z
276159814,RunRunShow,3553413,3,37620614,2016-03-05T03:35:40Z
276159816,ediyes,1240849,2,27208270,2014-12-03T20:34:02Z
276159818,danielkok,1793309,1,21854156,2014-04-22T04:01:08Z
276159820,RunRunShow,3553413,2,37620614,2016-03-05T03:35:40Z
276159822,danielkok,1793309,1,21854156,2014-04-22T04:01:08Z
276160008,danielkok,1793309,1,21854174,2014-04-22T04:03:31Z
276160010,K L Chong,4310689,2,40983115,2016-07-24T04:07:53Z
276160016,AkuAnakTimur,1407839,3,42938590,2016-10-16T15:23:00Z
276160843,ediyes,1240849,2,27208270,2014-12-03T20:34:01Z
276160845,danielkok,1793309,1,21854399,2014-04-22T04:33:10Z
276160847,danielkok,1793309,1,21854399,2014-04-22T04:33:10Z
276160887,danielkok,1793309,1,21854415,2014-04-22T04:35:09Z
276161091,danielkok,1793309,1,21854483,2014-04-22T04:47:39Z
276161093,danielkok,1793309,1,21854483,2014-04-22T04:47:39Z
276161095,danielkok,1793309,1,21854483,2014-04-22T04:47:39Z
276161097,RunRunShow,3553413,4,48398288,2017-05-04T15:31:42Z
276161099,RunRunShow,3553413,2,48398288,2017-05-04T15:31:42Z
276161101,RunRunShow,3553413,2,37367797,2016-02-22T13:59:48Z
276161103,RunRunShow,3553413,2,37367797,2016-02-22T13:59:46Z
276161115,RunRunShow,3553413,3,37187698,2016-02-13T14:30:50Z
276161117,RunRunShow,3553413,5,37650835,2016-03-06T18:27:20Z
276161119,RunRunShow,3553413,2,37187698,2016-02-13T14:30:50Z
276180435,RunRunShow,3553413,3,50173213,2017-07-10T11:01:43Z
276181967,Kai Adam,5259280,2,47133866,2017-03-24T20:09:39Z
276441743,kucai,536853,5,27415164,2014-12-12T06:48:18Z
276446828,kucai,536853,4,27415164,2014-12-12T06:48:07Z
276446830,kucai,536853,3,27415164,2014-12-12T06:48:13Z
276446832,kucai,536853,2,22328876,2014-05-14T09:11:41Z
276446834,kucai,536853,3,27415164,2014-12-12T06:48:14Z
276446836,kucai,536853,3,27415164,2014-12-12T06:48:13Z
276446838,RichRico,2219338,4,42389524,2016-09-23T20:52:41Z
276452049,kucai,536853,5,27415164,2014-12-12T06:48:06Z
276452051,kucai,536853,2,27415164,2014-12-12T06:48:15Z
276452053,kucai,536853,3,27415164,2014-12-12T06:48:15Z
276452055,kucai,536853,3,27415164,2014-12-12T06:48:22Z
276452057,kucai,536853,3,27415164,2014-12-12T06:48:17Z
276452059,kucai,536853,2,27415164,2014-12-12T06:48:20Z
276452061,mdk,178186,4,24514708,2014-08-03T12:24:47Z
276456445,kucai,536853,3,27415164,2014-12-12T06:48:22Z
276456447,kucai,536853,3,27415164,2014-12-12T06:48:13Z
276461921,gvmsia,546475,1,21881223,2014-04-23T09:11:39Z
276462086,kucai,536853,2,22328876,2014-05-14T09:11:40Z
276462088,kucai,536853,2,22328876,2014-05-14T09:11:40Z
276462090,kucai,536853,3,27415164,2014-12-12T06:48:17Z
276462092,kucai,536853,2,27415164,2014-12-12T06:48:12Z
276462094,kucai,536853,2,27415164,2014-12-12T06:48:14Z
276462096,kucai,536853,2,27415164,2014-12-12T06:48:20Z
276462098,kucai,536853,2,27415164,2014-12-12T06:48:18Z
276462100,kucai,536853,2,27415164,2014-12-12T06:48:13Z
276462102,kucai,536853,2,27415164,2014-12-12T06:48:10Z
276462104,kucai,536853,2,27415164,2014-12-12T06:48:15Z
276462106,kucai,536853,2,27415164,2014-12-12T06:48:19Z
276472540,kucai,536853,2,27415164,2014-12-12T06:47:39Z
276664468,Wksjeff,4079830,4,39862962,2016-06-07T14:38:32Z
276665557,Rising Sun,2042512,2,21901104,2014-04-24T06:45:22Z
276665559,GerdP,533465,6,34681644,2015-10-16T19:01:10Z
276666016,GerdP,533465,4,34681674,2015-10-16T19:02:29Z
276667026,kucai,536853,3,27415164,2014-12-12T06:48:05Z
276670521,kucai,536853,3,22328876,2014-05-14T09:11:32Z
276670523,Rising Sun,2042512,2,21901557,2014-04-24T07:23:09Z
276674728,kucai,536853,2,22328876,2014-05-14T09:11:48Z
276674734,GerdP,533465,4,34684006,2015-10-16T21:05:00Z
276674740,Rising Sun,2042512,2,21903875,2014-04-24T09:54:23Z
276687418,kucai,536853,3,27415164,2014-12-12T06:48:13Z
276687420,kucai,536853,5,27415164,2014-12-12T06:47:49Z
276687424,kucai,536853,3,27415164,2014-12-12T06:47:49Z
276687426,kucai,536853,3,27415164,2014-12-12T06:48:18Z
276687428,kucai,536853,4,27415164,2014-12-12T06:48:18Z
276687882,kucai,536853,2,27415164,2014-12-12T06:47:49Z
276687884,kucai,536853,2,22328876,2014-05-14T09:11:42Z
276690373,kucai,536853,5,27415164,2014-12-12T06:47:49Z
276919299,kucai,536853,4,27415164,2014-12-12T06:47:47Z
276919301,kucai,536853,4,27415164,2014-12-12T06:48:19Z
276919303,kucai,536853,3,27415164,2014-12-12T06:47:48Z
276919305,kucai,536853,4,27415164,2014-12-12T06:47:47Z
276919307,kucai,536853,4,27415164,2014-12-12T06:48:13Z
276919309,kucai,536853,4,27415164,2014-12-12T06:48:21Z
276925820,kucai,536853,3,27415164,2014-12-12T06:47:48Z
276946489,RunRunShow,3553413,5,37342376,2016-02-21T09:00:06Z
276972508,kucai,536853,2,22328876,2014-05-14T09:11:36Z
276972513,RunRunShow,3553413,5,37342376,2016-02-21T09:00:06Z
276972518,RunRunShow,3553413,5,37342376,2016-02-21T09:00:05Z
276973662,gvmsia,546475,1,21926501,2014-04-25T09:48:11Z
276975663,Rising Sun,2042512,3,21990698,2014-04-28T01:56:38Z
276980424,Rising Sun,2042512,1,21927602,2014-04-25T10:19:06Z
276980426,kucai,536853,4,27415164,2014-12-12T06:48:05Z
276980428,kucai,536853,3,27415164,2014-12-12T06:48:05Z
276980430,kucai,536853,3,27415164,2014-12-12T06:48:05Z
277178172,Rising Sun,2042512,1,21945333,2014-04-26T01:33:00Z
277178174,Rising Sun,2042512,1,21945333,2014-04-26T01:33:00Z
277178176,Rising Sun,2042512,1,21945333,2014-04-26T01:33:01Z
277178558,Rising Sun,2042512,1,21945390,2014-04-26T01:45:41Z
277178560,Rising Sun,2042512,1,21945390,2014-04-26T01:45:41Z
277178562,Rising Sun,2042512,1,21945390,2014-04-26T01:45:41Z
277181243,kucai,536853,3,27415164,2014-12-12T06:47:50Z
277181245,kucai,536853,3,27415164,2014-12-12T06:48:14Z
277181247,kucai,536853,3,27415164,2014-12-12T06:48:11Z
277181249,kucai,536853,3,27415164,2014-12-12T06:48:19Z
277181251,kucai,536853,3,27415164,2014-12-12T06:48:17Z
277181253,kucai,536853,3,27415164,2014-12-12T06:48:17Z
277181255,kucai,536853,3,27415164,2014-12-12T06:48:18Z
277181257,kucai,536853,2,27415164,2014-12-12T06:48:05Z
277181259,Rising Sun,2042512,1,21946089,2014-04-26T03:26:29Z
277181648,kucai,536853,3,27415164,2014-12-12T06:47:43Z
277181650,kucai,536853,3,27415164,2014-12-12T06:47:43Z
277202649,kucai,536853,3,27415164,2014-12-12T06:47:43Z
277202651,RunRunShow,3553413,4,48721219,2017-05-16T07:12:37Z
277202653,RunRunShow,3553413,3,48721219,2017-05-16T07:12:37Z
277203405,kucai,536853,2,27415164,2014-12-12T06:47:40Z
277203818,Rising Sun,2042512,2,22097224,2014-05-03T05:19:00Z
277203820,Rising Sun,2042512,2,22097224,2014-05-03T05:19:00Z
277206321,RunRunShow,3553413,4,37342376,2016-02-21T09:00:07Z
277208632,Kai Adam,5259280,6,49231996,2017-06-04T01:37:03Z
277214102,kucai,536853,2,26681144,2014-11-10T06:39:07Z
277214104,miezarnd,1818057,1,21949598,2014-04-26T08:50:08Z
277214219,Kai Adam,5259280,6,49231996,2017-06-04T01:36:38Z
277214231,Kai Adam,5259280,5,49231996,2017-06-04T01:37:03Z
277274602,kucai,536853,1,21955075,2014-04-26T14:06:35Z
277274604,kucai,536853,4,25494644,2014-09-17T07:43:40Z
277274609,kucai,536853,1,21955075,2014-04-26T14:06:37Z
277274612,kucai,536853,1,21955075,2014-04-26T14:06:37Z
277274615,kucai,536853,2,22329312,2014-05-14T09:34:16Z
277274617,kucai,536853,1,21955075,2014-04-26T14:06:38Z
277274620,RunRunShow,3553413,2,37569322,2016-03-02T15:52:58Z
277659288,Scud,2050469,1,21984696,2014-04-27T18:54:49Z
277744192,Rising Sun,2042512,1,21990698,2014-04-28T01:56:37Z
277745474,kucai,536853,2,27415164,2014-12-12T06:47:55Z
277745476,kucai,536853,3,27415164,2014-12-12T06:48:02Z
277749138,kucai,536853,3,27415164,2014-12-12T06:48:20Z
277749140,kucai,536853,3,27415164,2014-12-12T06:48:11Z
277749142,kucai,536853,3,27415164,2014-12-12T06:48:13Z
277749144,kucai,536853,2,22328876,2014-05-14T09:11:37Z
277749146,kucai,536853,2,27415164,2014-12-12T06:47:40Z
277773934,kucai,536853,3,27415164,2014-12-12T06:47:57Z
277773936,RunRunShow,3553413,6,48721219,2017-05-16T07:12:37Z
277776478,Kai Adam,5259280,6,49231996,2017-06-04T01:37:03Z
277781779,Rising Sun,2042512,1,21998008,2014-04-28T10:12:43Z
277940008,Rising Sun,2042512,1,22014421,2014-04-29T03:04:47Z
277940010,Kai Adam,5259280,5,49231996,2017-06-04T01:37:02Z
277940015,Kai Adam,5259280,5,49231996,2017-06-04T01:37:02Z
277941109,Kai Adam,5259280,3,49231996,2017-06-04T01:37:02Z
277941112,Kai Adam,5259280,3,49231996,2017-06-04T01:37:01Z
277941114,Kai Adam,5259280,4,49231996,2017-06-04T01:37:01Z
277952553,Kai Adam,5259280,4,49231996,2017-06-04T01:36:37Z
277978346,Kai Adam,5259280,2,49231996,2017-06-04T01:37:01Z
277978880,Kai Adam,5259280,7,49231996,2017-06-04T01:36:37Z
277988483,ddzx,5019568,3,45192624,2017-01-15T15:10:44Z
277988489,Kai Adam,5259280,3,49231996,2017-06-04T01:37:01Z
277988500,Kai Adam,5259280,4,49231996,2017-06-04T01:36:38Z
278000381,Kai Adam,5259280,2,49750537,2017-06-22T16:08:13Z
278000383,Kai Adam,5259280,3,49755992,2017-06-22T20:04:01Z
278000385,mahau,160164,1,22020541,2014-04-29T11:00:30Z
278000387,woodpeck_repair,145231,3,35956501,2015-12-14T22:59:48Z
278000389,mahau,160164,1,22020541,2014-04-29T11:00:31Z
278000391,Tembikai,5259280,5,50241873,2017-07-12T21:52:23Z
278000393,Kai Adam,5259280,2,49734357,2017-06-22T03:20:44Z
278000395,woodpeck_repair,145231,3,35956501,2015-12-14T23:00:40Z
278000397,Wrightbus,261189,2,41305287,2016-08-07T14:19:02Z
278003934,mahau,160164,1,22021453,2014-04-29T11:49:48Z
278003936,Xyllos,5805753,2,48644027,2017-05-13T09:05:36Z
278132289,kucai,536853,3,22328876,2014-05-14T09:11:47Z
278136401,Rising Sun,2042512,1,22034661,2014-04-30T01:55:03Z
278136403,Rising Sun,2042512,1,22034661,2014-04-30T01:55:03Z
278136405,Rising Sun,2042512,2,22040389,2014-04-30T10:08:44Z
278138227,Kai Adam,5259280,5,49231996,2017-06-04T01:37:01Z
278138229,Kai Adam,5259280,6,49231996,2017-06-04T01:37:00Z
278139852,Rising Sun,2042512,2,22515205,2014-05-24T00:56:08Z
278139854,Kostik,384084,3,24569686,2014-08-06T07:23:36Z
278139856,Rising Sun,2042512,2,22516705,2014-05-24T05:22:34Z
278139858,Rising Sun,2042512,2,22516705,2014-05-24T05:22:34Z
278140917,Kai Adam,5259280,3,49231996,2017-06-04T01:36:39Z
278140919,Kai Adam,5259280,2,49231996,2017-06-04T01:36:57Z
278140921,Rising Sun,2042512,1,22035232,2014-04-30T03:22:35Z
278140925,Kai Adam,5259280,2,49231996,2017-06-04T01:36:58Z
278141828,Rising Sun,2042512,1,22035343,2014-04-30T03:39:18Z
278141830,Rising Sun,2042512,1,22035343,2014-04-30T03:39:18Z
278144675,calfarome,2511706,2,48710574,2017-05-15T19:23:10Z
278144682,mahau,160164,1,22035917,2014-04-30T05:08:12Z
278144684,mahau,160164,1,22035917,2014-04-30T05:08:12Z
278144687,Serpico,11618,2,35182406,2015-11-09T02:26:50Z
278144689,calfarome,2511706,2,48516522,2017-05-08T22:33:03Z
278144691,mahau,160164,1,22035917,2014-04-30T05:08:15Z
278144693,Kai Adam,5259280,4,49674455,2017-06-19T18:56:42Z
278144695,Kai Adam,5259280,2,49248271,2017-06-04T17:57:02Z
278144697,mahau,160164,1,22035917,2014-04-30T05:08:15Z
